projection_x_coordinate,projection_y_coordinate,projection_z_coordinate,inverted_magnetic_field,dT
707000.0,-1959500.0,-10000.0,-19.435283485337315,15.0
717000.0,-1959500.0,-10000.0,-40.18966104007905,15.0
727000.0,-1959500.0,-10000.0,-54.75350906210754,15.0
737000.0,-1959500.0,-10000.0,-61.598451243710585,15.0
747000.0,-1959500.0,-10000.0,-64.77388312963059,15.0
757000.0,-1959500.0,-10000.0,-61.54901382755448,15.0
767000.0,-1959500.0,-10000.0,-42.04124014212255,15.0
777000.0,-1959500.0,-10000.0,-19.024298816678254,15.0
787000.0,-1959500.0,-10000.0,-24.405731339457873,15.0
797000.0,-1959500.0,-10000.0,-36.725479975180235,15.0
807000.0,-1959500.0,-10000.0,-34.28990965955643,15.0
817000.0,-1959500.0,-10000.0,-26.004131762367564,15.0
827000.0,-1959500.0,-10000.0,-27.670751276068444,15.0
837000.0,-1959500.0,-10000.0,-32.59345334890843,15.0
847000.0,-1959500.0,-10000.0,-21.479934725678213,15.0
887000.0,-1959500.0,-10000.0,-67.23178333755558,15.0
897000.0,-1959500.0,-10000.0,-88.682218212181,15.0
907000.0,-1959500.0,-10000.0,-100.07854651597788,15.0
917000.0,-1959500.0,-10000.0,-111.81420614283863,15.0
927000.0,-1959500.0,-10000.0,-127.29037369812775,15.0
937000.0,-1959500.0,-10000.0,-142.90780068779085,15.0
947000.0,-1959500.0,-10000.0,-142.78557160367268,15.0
957000.0,-1959500.0,-10000.0,-134.54760390003938,15.0
967000.0,-1959500.0,-10000.0,-122.62972970470847,15.0
977000.0,-1959500.0,-10000.0,-109.52886479194596,15.0
987000.0,-1959500.0,-10000.0,-99.58059262832465,15.0
997000.0,-1959500.0,-10000.0,-90.65500164569355,15.0
1007000.0,-1959500.0,-10000.0,-84.2993451595779,15.0
1017000.0,-1959500.0,-10000.0,-82.0307725933671,15.0
1027000.0,-1959500.0,-10000.0,-87.37882475892542,15.0
1037000.0,-1959500.0,-10000.0,-103.1626720895404,15.0
1047000.0,-1959500.0,-10000.0,-120.01626630580242,15.0
1057000.0,-1959500.0,-10000.0,-126.9680471840849,15.0
1067000.0,-1959500.0,-10000.0,-126.15722005111311,15.0
1077000.0,-1959500.0,-10000.0,-123.54240786714921,15.0
1087000.0,-1959500.0,-10000.0,-122.58977199529185,15.0
1097000.0,-1959500.0,-10000.0,-119.02021737548016,15.0
1107000.0,-1959500.0,-10000.0,-113.72483192666967,15.0
1117000.0,-1959500.0,-10000.0,-116.54613326313137,15.0
1127000.0,-1959500.0,-10000.0,-124.24401724438849,15.0
1137000.0,-1959500.0,-10000.0,-135.0217859377271,15.0
1147000.0,-1959500.0,-10000.0,-144.70132728797705,15.0
1157000.0,-1959500.0,-10000.0,-150.39473744875366,15.0
1167000.0,-1959500.0,-10000.0,-156.08760902947535,15.0
1177000.0,-1959500.0,-10000.0,-160.91971647462543,15.0
1187000.0,-1959500.0,-10000.0,-160.51995999855458,15.0
1197000.0,-1959500.0,-10000.0,-158.8275485497777,15.0
1207000.0,-1959500.0,-10000.0,-162.4262177402173,15.0
1217000.0,-1959500.0,-10000.0,-167.806450247571,15.0
1227000.0,-1959500.0,-10000.0,-165.34438912756735,15.0
1237000.0,-1959500.0,-10000.0,-162.0128135911578,15.0
1247000.0,-1959500.0,-10000.0,-161.65017144920304,15.0
1257000.0,-1959500.0,-10000.0,-164.68463160929903,15.0
1267000.0,-1959500.0,-10000.0,-171.1203695106313,15.0
1277000.0,-1959500.0,-10000.0,-180.51140382999367,15.0
1287000.0,-1959500.0,-10000.0,-189.99969398369316,15.0
1297000.0,-1959500.0,-10000.0,-198.77071813812375,15.0
1307000.0,-1959500.0,-10000.0,-200.01821889433918,15.0
1317000.0,-1959500.0,-10000.0,-209.23513120815525,15.0
1327000.0,-1959500.0,-10000.0,-223.24257476940343,15.0
1337000.0,-1959500.0,-10000.0,-236.9456391039966,15.0
1347000.0,-1959500.0,-10000.0,-250.2943815165863,15.0
1357000.0,-1959500.0,-10000.0,-269.2319633856596,15.0
1367000.0,-1959500.0,-10000.0,-286.8310907130567,15.0
1377000.0,-1959500.0,-10000.0,-290.1230044218608,15.0
1387000.0,-1959500.0,-10000.0,-271.61387384277276,15.0
1397000.0,-1959500.0,-10000.0,-235.27172603671795,15.0
1407000.0,-1959500.0,-10000.0,-218.34205065614043,15.0
1417000.0,-1959500.0,-10000.0,-246.86210577457356,15.0
1427000.0,-1959500.0,-10000.0,-291.76069466901816,15.0
1437000.0,-1959500.0,-10000.0,-303.37989179040346,15.0
1447000.0,-1959500.0,-10000.0,-260.47198641712106,15.0
1457000.0,-1959500.0,-10000.0,-107.02486787779478,15.0
1467000.0,-1959500.0,-10000.0,201.64925288917786,15.0
1477000.0,-1959500.0,-10000.0,548.0167351061089,15.0
1487000.0,-1959500.0,-10000.0,779.594381213565,16.49755126953126
1497000.0,-1959500.0,-10000.0,826.1814910369839,19.58489135742188
1507000.0,-1959500.0,-10000.0,663.7517674244451,15.0
1517000.0,-1959500.0,-10000.0,332.0014802345964,15.0
1527000.0,-1959500.0,-10000.0,51.013884020103646,15.0
1537000.0,-1959500.0,-10000.0,-38.048370816062246,15.0
1547000.0,-1959500.0,-10000.0,-50.9109700996534,15.0
1557000.0,-1959500.0,-10000.0,-71.47249811184274,15.0
1567000.0,-1959500.0,-10000.0,-87.48184637381688,15.0
1577000.0,-1959500.0,-10000.0,-63.317829602757314,15.0
1587000.0,-1959500.0,-10000.0,27.581024671890265,15.0
1597000.0,-1959500.0,-10000.0,92.66515066252178,15.0
297000.0,-1949500.0,-10000.0,-18.29523285018742,15.0
307000.0,-1949500.0,-10000.0,-20.7040839087792,15.0
317000.0,-1949500.0,-10000.0,-24.380198390878952,15.0
327000.0,-1949500.0,-10000.0,-40.26319290903379,15.0
337000.0,-1949500.0,-10000.0,-54.66019637345014,15.0
347000.0,-1949500.0,-10000.0,-55.40830992808833,15.0
357000.0,-1949500.0,-10000.0,-52.54989015566922,15.0
367000.0,-1949500.0,-10000.0,-53.035739446356615,15.0
377000.0,-1949500.0,-10000.0,-48.111690888609935,15.0
387000.0,-1949500.0,-10000.0,-43.8995302149029,15.0
397000.0,-1949500.0,-10000.0,-39.231266557861694,15.0
407000.0,-1949500.0,-10000.0,-28.136442660965553,15.0
417000.0,-1949500.0,-10000.0,-26.010297560316594,15.0
427000.0,-1949500.0,-10000.0,-15.251675688235593,15.0
437000.0,-1949500.0,-10000.0,-10.920272857920892,15.0
447000.0,-1949500.0,-10000.0,-13.94255378861017,15.0
457000.0,-1949500.0,-10000.0,-15.411476379912482,15.0
467000.0,-1949500.0,-10000.0,-16.05667157936382,15.0
477000.0,-1949500.0,-10000.0,-16.301287740629483,15.0
487000.0,-1949500.0,-10000.0,-25.007856752536526,15.0
497000.0,-1949500.0,-10000.0,-27.036530317032124,15.0
507000.0,-1949500.0,-10000.0,-25.852233331511513,15.0
517000.0,-1949500.0,-10000.0,-26.09415572001944,15.0
527000.0,-1949500.0,-10000.0,-23.06578415810127,15.0
537000.0,-1949500.0,-10000.0,-15.143543070015673,15.0
547000.0,-1949500.0,-10000.0,-4.893187418985192,15.0
557000.0,-1949500.0,-10000.0,-2.4918977087769214,15.0
567000.0,-1949500.0,-10000.0,-0.2427650271143711,15.0
577000.0,-1949500.0,-10000.0,8.652066284948349,15.0
587000.0,-1949500.0,-10000.0,20.30917958331493,15.0
597000.0,-1949500.0,-10000.0,25.59207710205531,15.0
607000.0,-1949500.0,-10000.0,25.013746752586982,15.0
617000.0,-1949500.0,-10000.0,23.814611212473505,15.0
627000.0,-1949500.0,-10000.0,19.161862098200352,15.0
637000.0,-1949500.0,-10000.0,12.110338550341178,15.0
647000.0,-1949500.0,-10000.0,8.415720049424783,15.0
657000.0,-1949500.0,-10000.0,10.617608607319717,15.0
667000.0,-1949500.0,-10000.0,9.724257004864182,15.0
677000.0,-1949500.0,-10000.0,5.975370837640087,15.0
687000.0,-1949500.0,-10000.0,2.3765627333426176,15.0
697000.0,-1949500.0,-10000.0,-8.015430938851773,15.0
707000.0,-1949500.0,-10000.0,-25.102698618537712,15.0
717000.0,-1949500.0,-10000.0,-42.63855609238073,15.0
727000.0,-1949500.0,-10000.0,-55.79420436573363,15.0
737000.0,-1949500.0,-10000.0,-61.20106453456109,15.0
747000.0,-1949500.0,-10000.0,-63.63239589110428,15.0
757000.0,-1949500.0,-10000.0,-59.52612256834347,15.0
767000.0,-1949500.0,-10000.0,-42.49138337394417,15.0
777000.0,-1949500.0,-10000.0,-28.15401767796802,15.0
787000.0,-1949500.0,-10000.0,-33.965482726926275,15.0
797000.0,-1949500.0,-10000.0,-39.431240607308744,15.0
807000.0,-1949500.0,-10000.0,-33.6456061458016,15.0
817000.0,-1949500.0,-10000.0,-25.86273852476361,15.0
827000.0,-1949500.0,-10000.0,-27.53998381085337,15.0
837000.0,-1949500.0,-10000.0,-28.50596777596292,15.0
937000.0,-1949500.0,-10000.0,-104.15393656598613,15.0
947000.0,-1949500.0,-10000.0,-115.15691096274533,15.0
957000.0,-1949500.0,-10000.0,-105.42821436708489,15.0
967000.0,-1949500.0,-10000.0,-92.32031371146842,15.0
977000.0,-1949500.0,-10000.0,-79.89825106007811,15.0
987000.0,-1949500.0,-10000.0,-78.79525441560209,15.0
997000.0,-1949500.0,-10000.0,-83.10615942406989,15.0
1007000.0,-1949500.0,-10000.0,-82.82847705644278,15.0
1017000.0,-1949500.0,-10000.0,-83.1218753553565,15.0
1027000.0,-1949500.0,-10000.0,-90.85279924588772,15.0
1037000.0,-1949500.0,-10000.0,-104.64000217984903,15.0
1047000.0,-1949500.0,-10000.0,-116.76338884433103,15.0
1057000.0,-1949500.0,-10000.0,-121.82590312383824,15.0
1067000.0,-1949500.0,-10000.0,-119.1909653855756,15.0
1077000.0,-1949500.0,-10000.0,-112.98365883167043,15.0
1087000.0,-1949500.0,-10000.0,-109.01801251312128,15.0
1097000.0,-1949500.0,-10000.0,-105.75894604256574,15.0
1107000.0,-1949500.0,-10000.0,-100.69101711885294,15.0
1117000.0,-1949500.0,-10000.0,-100.68186935401854,15.0
1127000.0,-1949500.0,-10000.0,-108.7103106130125,15.0
1137000.0,-1949500.0,-10000.0,-120.79476266150465,15.0
1147000.0,-1949500.0,-10000.0,-132.75563327837398,15.0
1157000.0,-1949500.0,-10000.0,-141.32624818197877,15.0
1167000.0,-1949500.0,-10000.0,-148.2214717470522,15.0
1177000.0,-1949500.0,-10000.0,-153.20257802605497,15.0
1187000.0,-1949500.0,-10000.0,-154.5468839764532,15.0
1197000.0,-1949500.0,-10000.0,-155.6967727538707,15.0
1207000.0,-1949500.0,-10000.0,-160.01911361594958,15.0
1217000.0,-1949500.0,-10000.0,-163.1922117830394,15.0
1227000.0,-1949500.0,-10000.0,-159.44089451832738,15.0
1237000.0,-1949500.0,-10000.0,-158.9286740230921,15.0
1247000.0,-1949500.0,-10000.0,-161.2876074729733,15.0
1257000.0,-1949500.0,-10000.0,-165.56314290885692,15.0
1267000.0,-1949500.0,-10000.0,-174.2991347495757,15.0
1277000.0,-1949500.0,-10000.0,-184.77228277215374,15.0
1287000.0,-1949500.0,-10000.0,-199.3549071627816,15.0
1297000.0,-1949500.0,-10000.0,-216.00209372876282,15.0
1307000.0,-1949500.0,-10000.0,-226.47039437133114,15.0
1317000.0,-1949500.0,-10000.0,-241.2723192660822,15.0
1327000.0,-1949500.0,-10000.0,-261.1912797268428,15.0
1337000.0,-1949500.0,-10000.0,-279.31666323233065,15.0
1347000.0,-1949500.0,-10000.0,-295.35331312603034,15.0
1357000.0,-1949500.0,-10000.0,-311.27517001246696,15.0
1367000.0,-1949500.0,-10000.0,-312.6838821240093,15.0
1377000.0,-1949500.0,-10000.0,-279.8859052136512,15.0
1387000.0,-1949500.0,-10000.0,-203.36033812186093,15.0
1397000.0,-1949500.0,-10000.0,-105.65121188627498,15.0
1407000.0,-1949500.0,-10000.0,-48.358688346016905,15.0
1417000.0,-1949500.0,-10000.0,-63.97545022281914,15.0
1427000.0,-1949500.0,-10000.0,-90.16788534866751,15.0
1437000.0,-1949500.0,-10000.0,-48.74874381131035,15.0
1447000.0,-1949500.0,-10000.0,20.303375381254998,15.0
1457000.0,-1949500.0,-10000.0,128.82363516508155,15.0
1467000.0,-1949500.0,-10000.0,294.5567282626948,15.0
1477000.0,-1949500.0,-10000.0,429.8637826072079,15.0
1487000.0,-1949500.0,-10000.0,463.350504166913,15.0
1497000.0,-1949500.0,-10000.0,404.1084549714802,15.0
1507000.0,-1949500.0,-10000.0,235.38863379252064,15.0
1517000.0,-1949500.0,-10000.0,60.02698376101176,15.0
1527000.0,-1949500.0,-10000.0,-4.891349332499936,15.0
1537000.0,-1949500.0,-10000.0,4.023467064821414,15.0
1547000.0,-1949500.0,-10000.0,-4.54964893835065,15.0
1557000.0,-1949500.0,-10000.0,-31.069648719599165,15.0
1567000.0,-1949500.0,-10000.0,-34.08546389389309,15.0
1577000.0,-1949500.0,-10000.0,11.019116285367762,15.0
1587000.0,-1949500.0,-10000.0,101.31451904581675,15.0
1597000.0,-1949500.0,-10000.0,138.2432122733722,15.0
307000.0,-1939500.0,-10000.0,-16.2686234121834,15.0
317000.0,-1939500.0,-10000.0,-24.256176983530818,15.0
327000.0,-1939500.0,-10000.0,-38.450494358098396,15.0
337000.0,-1939500.0,-10000.0,-50.744535361173085,15.0
347000.0,-1939500.0,-10000.0,-55.93517231030361,15.0
357000.0,-1939500.0,-10000.0,-51.93414559392333,15.0
367000.0,-1939500.0,-10000.0,-47.74322151978042,15.0
377000.0,-1939500.0,-10000.0,-48.41852231562858,15.0
387000.0,-1939500.0,-10000.0,-47.05547507099305,15.0
397000.0,-1939500.0,-10000.0,-39.023963277022546,15.0
407000.0,-1939500.0,-10000.0,-29.467348867892664,15.0
417000.0,-1939500.0,-10000.0,-25.049727823109823,15.0
427000.0,-1939500.0,-10000.0,-16.935213377985946,15.0
437000.0,-1939500.0,-10000.0,-14.566556578568155,15.0
447000.0,-1939500.0,-10000.0,-16.31995504600471,15.0
457000.0,-1939500.0,-10000.0,-17.306572523491088,15.0
467000.0,-1939500.0,-10000.0,-20.376788678463758,15.0
477000.0,-1939500.0,-10000.0,-21.532714392583387,15.0
487000.0,-1939500.0,-10000.0,-22.056952054795644,15.0
497000.0,-1939500.0,-10000.0,-22.86277172563298,15.0
507000.0,-1939500.0,-10000.0,-24.934860015792204,15.0
517000.0,-1939500.0,-10000.0,-24.54407773997647,15.0
527000.0,-1939500.0,-10000.0,-20.963541861164753,15.0
537000.0,-1939500.0,-10000.0,-17.00010716627272,15.0
547000.0,-1939500.0,-10000.0,-8.391723384826294,15.0
557000.0,-1939500.0,-10000.0,-1.1051058843210542,15.0
567000.0,-1939500.0,-10000.0,4.224286787562081,15.0
577000.0,-1939500.0,-10000.0,13.142638205431076,15.0
587000.0,-1939500.0,-10000.0,22.094828778573284,15.0
597000.0,-1939500.0,-10000.0,24.364580685842093,15.0
607000.0,-1939500.0,-10000.0,21.837613354932248,15.0
617000.0,-1939500.0,-10000.0,17.167204537284643,15.0
627000.0,-1939500.0,-10000.0,8.849450719357751,15.0
637000.0,-1939500.0,-10000.0,2.3416283041687804,15.0
647000.0,-1939500.0,-10000.0,3.846632255479907,15.0
657000.0,-1939500.0,-10000.0,10.627676823224768,15.0
667000.0,-1939500.0,-10000.0,7.432148316363271,15.0
677000.0,-1939500.0,-10000.0,4.6627287789308065,15.0
687000.0,-1939500.0,-10000.0,4.40798658623244,15.0
697000.0,-1939500.0,-10000.0,-8.580013650388494,15.0
707000.0,-1939500.0,-10000.0,-29.30193786463925,15.0
717000.0,-1939500.0,-10000.0,-43.182713278997944,15.0
727000.0,-1939500.0,-10000.0,-49.887660468082025,15.0
737000.0,-1939500.0,-10000.0,-55.841116601838834,15.0
747000.0,-1939500.0,-10000.0,-59.66096351678418,15.0
757000.0,-1939500.0,-10000.0,-57.959046075720806,15.0
767000.0,-1939500.0,-10000.0,-49.21828254162899,15.0
777000.0,-1939500.0,-10000.0,-43.206891998731976,15.0
787000.0,-1939500.0,-10000.0,-45.69184530808292,15.0
797000.0,-1939500.0,-10000.0,-44.60291619206635,15.0
807000.0,-1939500.0,-10000.0,-35.13252468318168,15.0
817000.0,-1939500.0,-10000.0,-25.81138976961325,15.0
827000.0,-1939500.0,-10000.0,-27.709829043114407,15.0
837000.0,-1939500.0,-10000.0,-25.144029744473652,15.0
1007000.0,-1939500.0,-10000.0,-88.69058365752745,15.0
1017000.0,-1939500.0,-10000.0,-92.24988642167412,15.0
1027000.0,-1939500.0,-10000.0,-98.15698703528166,15.0
1037000.0,-1939500.0,-10000.0,-99.54404597957108,15.0
1047000.0,-1939500.0,-10000.0,-94.17127670859759,15.0
1057000.0,-1939500.0,-10000.0,-98.81117162243228,15.0
1067000.0,-1939500.0,-10000.0,-110.92734877272463,15.0
1077000.0,-1939500.0,-10000.0,-108.6512659971797,15.0
1087000.0,-1939500.0,-10000.0,-101.71406179853406,15.0
1097000.0,-1939500.0,-10000.0,-96.4005980075751,15.0
1107000.0,-1939500.0,-10000.0,-88.97157959966465,15.0
1117000.0,-1939500.0,-10000.0,-86.65142020071647,15.0
1127000.0,-1939500.0,-10000.0,-94.07273388490535,15.0
1137000.0,-1939500.0,-10000.0,-106.58778632454886,15.0
1147000.0,-1939500.0,-10000.0,-120.6705653793697,15.0
1157000.0,-1939500.0,-10000.0,-131.1040973253487,15.0
1167000.0,-1939500.0,-10000.0,-136.7411304148332,15.0
1177000.0,-1939500.0,-10000.0,-140.66130535684204,15.0
1187000.0,-1939500.0,-10000.0,-142.4071807552733,15.0
1197000.0,-1939500.0,-10000.0,-145.6034954506313,15.0
1207000.0,-1939500.0,-10000.0,-150.6538335771175,15.0
1217000.0,-1939500.0,-10000.0,-152.93205991015924,15.0
1237000.0,-1939500.0,-10000.0,-157.6240960351099,15.0
1247000.0,-1939500.0,-10000.0,-163.71585412971314,15.0
1257000.0,-1939500.0,-10000.0,-169.77908745331894,15.0
1267000.0,-1939500.0,-10000.0,-177.1371203055178,15.0
1277000.0,-1939500.0,-10000.0,-185.17156483787906,15.0
1287000.0,-1939500.0,-10000.0,-201.79949211529237,15.0
1297000.0,-1939500.0,-10000.0,-223.61495098238063,15.0
1307000.0,-1939500.0,-10000.0,-239.46109518839256,15.0
1317000.0,-1939500.0,-10000.0,-259.79676647505823,15.0
1327000.0,-1939500.0,-10000.0,-286.1937821022435,15.0
1337000.0,-1939500.0,-10000.0,-307.9783594372836,15.0
1347000.0,-1939500.0,-10000.0,-325.80701419784424,15.0
1357000.0,-1939500.0,-10000.0,-339.7606942495532,15.0
1367000.0,-1939500.0,-10000.0,-329.042143049289,15.0
1377000.0,-1939500.0,-10000.0,-261.61678851922215,15.0
1387000.0,-1939500.0,-10000.0,-131.4542234207017,15.0
1397000.0,-1939500.0,-10000.0,24.23414026368677,15.0
1407000.0,-1939500.0,-10000.0,156.04390928259244,15.0
1417000.0,-1939500.0,-10000.0,241.28061933786486,15.0
1427000.0,-1939500.0,-10000.0,323.78725798695933,15.0
1437000.0,-1939500.0,-10000.0,416.2284025006408,15.0
1447000.0,-1939500.0,-10000.0,425.9496832111934,15.0
1457000.0,-1939500.0,-10000.0,375.1497567240053,15.0
1467000.0,-1939500.0,-10000.0,332.5238811416604,15.0
1477000.0,-1939500.0,-10000.0,320.1758951725174,15.0
1487000.0,-1939500.0,-10000.0,289.10091359436404,15.0
1497000.0,-1939500.0,-10000.0,216.3560022655597,15.0
1507000.0,-1939500.0,-10000.0,106.7120853771304,15.0
1517000.0,-1939500.0,-10000.0,88.68620288343362,15.0
1527000.0,-1939500.0,-10000.0,183.1827114914767,15.0
1537000.0,-1939500.0,-10000.0,254.52854276082178,15.0
1547000.0,-1939500.0,-10000.0,227.01091929106542,15.0
1557000.0,-1939500.0,-10000.0,171.43827337622736,15.0
1567000.0,-1939500.0,-10000.0,163.93808838256564,15.0
1577000.0,-1939500.0,-10000.0,194.1345271657267,15.0
1587000.0,-1939500.0,-10000.0,233.73432967471936,15.0
1597000.0,-1939500.0,-10000.0,216.2593801288344,15.0
317000.0,-1929500.0,-10000.0,-17.916518058882566,15.0
327000.0,-1929500.0,-10000.0,-31.60409803826891,15.0
337000.0,-1929500.0,-10000.0,-45.506411523154014,15.0
347000.0,-1929500.0,-10000.0,-53.632138828537336,15.0
357000.0,-1929500.0,-10000.0,-54.18153883265222,15.0
367000.0,-1929500.0,-10000.0,-53.45813906674906,15.0
377000.0,-1929500.0,-10000.0,-51.193147534267375,15.0
387000.0,-1929500.0,-10000.0,-43.81923707369048,15.0
397000.0,-1929500.0,-10000.0,-34.9094408030974,15.0
407000.0,-1929500.0,-10000.0,-29.558319895409195,15.0
417000.0,-1929500.0,-10000.0,-29.954217884518936,15.0
427000.0,-1929500.0,-10000.0,-20.983399603605537,15.0
437000.0,-1929500.0,-10000.0,-18.216137260561958,15.0
447000.0,-1929500.0,-10000.0,-19.674647612513308,15.0
457000.0,-1929500.0,-10000.0,-21.239166448145593,15.0
467000.0,-1929500.0,-10000.0,-24.62324458312158,15.0
477000.0,-1929500.0,-10000.0,-28.94580880069507,15.0
487000.0,-1929500.0,-10000.0,-26.784873782153934,15.0
497000.0,-1929500.0,-10000.0,-22.597426613346205,15.0
507000.0,-1929500.0,-10000.0,-22.265710348371414,15.0
517000.0,-1929500.0,-10000.0,-24.51294519906098,15.0
527000.0,-1929500.0,-10000.0,-22.509136911555313,15.0
537000.0,-1929500.0,-10000.0,-18.406779473454357,15.0
547000.0,-1929500.0,-10000.0,-11.013773827108453,15.0
557000.0,-1929500.0,-10000.0,0.5861702222744944,15.0
567000.0,-1929500.0,-10000.0,8.908752515597195,15.0
577000.0,-1929500.0,-10000.0,14.294189261202092,15.0
587000.0,-1929500.0,-10000.0,19.68584174139867,15.0
597000.0,-1929500.0,-10000.0,20.199080802525827,15.0
607000.0,-1929500.0,-10000.0,15.680215008222051,15.0
617000.0,-1929500.0,-10000.0,4.905749856613665,15.0
627000.0,-1929500.0,-10000.0,-3.378787526226719,15.0
637000.0,-1929500.0,-10000.0,-6.213015096738365,15.0
647000.0,-1929500.0,-10000.0,0.16810157411076565,15.0
657000.0,-1929500.0,-10000.0,7.72123627543586,15.0
667000.0,-1929500.0,-10000.0,5.1852474935020965,15.0
677000.0,-1929500.0,-10000.0,4.738296425843204,15.0
687000.0,-1929500.0,-10000.0,1.8034986358852814,15.0
697000.0,-1929500.0,-10000.0,-18.644607521712306,15.0
707000.0,-1929500.0,-10000.0,-36.27403731813117,15.0
717000.0,-1929500.0,-10000.0,-50.11184736320364,15.0
727000.0,-1929500.0,-10000.0,-49.89690373273595,15.0
737000.0,-1929500.0,-10000.0,-50.59950631857624,15.0
747000.0,-1929500.0,-10000.0,-55.2205778150456,15.0
757000.0,-1929500.0,-10000.0,-55.911636277312624,15.0
767000.0,-1929500.0,-10000.0,-52.50801383631946,15.0
777000.0,-1929500.0,-10000.0,-51.35871188978474,15.0
787000.0,-1929500.0,-10000.0,-54.11301969026026,15.0
797000.0,-1929500.0,-10000.0,-50.90382380067648,15.0
807000.0,-1929500.0,-10000.0,-37.27517856161644,15.0
817000.0,-1929500.0,-10000.0,-24.78730510628264,15.0
827000.0,-1929500.0,-10000.0,-25.47687557293083,15.0
837000.0,-1929500.0,-10000.0,-22.327990140405245,15.0
997000.0,-1929500.0,-10000.0,-54.81740277461673,15.0
1007000.0,-1929500.0,-10000.0,-100.54793234138246,15.0
1017000.0,-1929500.0,-10000.0,-108.46673360407027,15.0
1027000.0,-1929500.0,-10000.0,-101.35274638400188,15.0
1037000.0,-1929500.0,-10000.0,-67.41753438469391,15.0
1067000.0,-1929500.0,-10000.0,-63.563512368286965,15.0
1077000.0,-1929500.0,-10000.0,-73.034983906785,15.0
1087000.0,-1929500.0,-10000.0,-66.20731154951017,15.0
1097000.0,-1929500.0,-10000.0,-63.83968283618019,15.0
1107000.0,-1929500.0,-10000.0,-67.71142022296638,15.0
1117000.0,-1929500.0,-10000.0,-80.46427909514348,15.0
1127000.0,-1929500.0,-10000.0,-90.95101975127699,15.0
1137000.0,-1929500.0,-10000.0,-100.91705312942419,15.0
1147000.0,-1929500.0,-10000.0,-114.42165588710938,15.0
1157000.0,-1929500.0,-10000.0,-124.09004114819211,15.0
1167000.0,-1929500.0,-10000.0,-127.51811257328129,15.0
1177000.0,-1929500.0,-10000.0,-128.4880519621085,15.0
1187000.0,-1929500.0,-10000.0,-129.66581840159498,15.0
1197000.0,-1929500.0,-10000.0,-133.68363605588675,15.0
1207000.0,-1929500.0,-10000.0,-137.837323350497,15.0
1217000.0,-1929500.0,-10000.0,-141.00510702601974,15.0
1227000.0,-1929500.0,-10000.0,-143.50878345285685,15.0
1237000.0,-1929500.0,-10000.0,-154.95463780812352,15.0
1247000.0,-1929500.0,-10000.0,-165.1232581750809,15.0
1257000.0,-1929500.0,-10000.0,-169.46704905173848,15.0
1267000.0,-1929500.0,-10000.0,-174.408530656304,15.0
1277000.0,-1929500.0,-10000.0,-181.28961472060027,15.0
1287000.0,-1929500.0,-10000.0,-196.27995144644467,15.0
1297000.0,-1929500.0,-10000.0,-217.17687853177426,15.0
1307000.0,-1929500.0,-10000.0,-234.2300305513633,15.0
1317000.0,-1929500.0,-10000.0,-260.31981235947654,15.0
1327000.0,-1929500.0,-10000.0,-293.3816885561772,15.0
1337000.0,-1929500.0,-10000.0,-317.78551173129466,15.0
1347000.0,-1929500.0,-10000.0,-336.8843491944976,15.0
1357000.0,-1929500.0,-10000.0,-348.77884699226706,15.0
1367000.0,-1929500.0,-10000.0,-329.6463187099264,15.0
1377000.0,-1929500.0,-10000.0,-243.07033997619192,15.0
1387000.0,-1929500.0,-10000.0,-75.61848937116534,15.0
1397000.0,-1929500.0,-10000.0,142.48459939405595,15.0
1407000.0,-1929500.0,-10000.0,389.99256899612163,15.0
1417000.0,-1929500.0,-10000.0,613.5429112883662,15.0
1427000.0,-1929500.0,-10000.0,747.0620341188782,16.74147216796876
1437000.0,-1929500.0,-10000.0,754.152470010667,17.79228393554688
1447000.0,-1929500.0,-10000.0,612.4859047080217,15.0
1457000.0,-1929500.0,-10000.0,374.3268893012866,15.0
1467000.0,-1929500.0,-10000.0,240.28816923117117,15.0
1477000.0,-1929500.0,-10000.0,308.9763718335071,15.0
1487000.0,-1929500.0,-10000.0,427.4825287346128,15.0
1497000.0,-1929500.0,-10000.0,408.4180644954874,15.0
1507000.0,-1929500.0,-10000.0,319.9601349272106,15.0
1517000.0,-1929500.0,-10000.0,320.7683415626567,15.0
1527000.0,-1929500.0,-10000.0,424.25821725896446,15.0
1537000.0,-1929500.0,-10000.0,499.41775155939155,15.0
1547000.0,-1929500.0,-10000.0,484.80493426487556,15.0
1557000.0,-1929500.0,-10000.0,443.7585017834002,15.0
1567000.0,-1929500.0,-10000.0,418.2189632126164,15.0
1577000.0,-1929500.0,-10000.0,380.19333413885477,15.0
1587000.0,-1929500.0,-10000.0,339.6711057655275,15.0
1597000.0,-1929500.0,-10000.0,272.67945931363414,15.0
317000.0,-1919500.0,-10000.0,-12.449587853809028,15.0
327000.0,-1919500.0,-10000.0,-31.25390254816509,15.0
337000.0,-1919500.0,-10000.0,-48.45563312692613,15.0
347000.0,-1919500.0,-10000.0,-56.17384333442681,15.0
357000.0,-1919500.0,-10000.0,-57.201001764951364,15.0
367000.0,-1919500.0,-10000.0,-55.08963438373385,15.0
377000.0,-1919500.0,-10000.0,-50.109270341003445,15.0
387000.0,-1919500.0,-10000.0,-41.69576773170748,15.0
397000.0,-1919500.0,-10000.0,-38.60371494653383,15.0
407000.0,-1919500.0,-10000.0,-36.03505719411583,15.0
417000.0,-1919500.0,-10000.0,-30.10015053631159,15.0
