95999.91	6650	249.51
95999.99	6550.09	249.53
96000.06	6450.09	249.49
95999.98	6350.03	249.33
95999.95	6250.03	249.17
96000.01	6150.03	248.72
95999.93	6050.11	247.9
95999.97	5950.09	247.17
96000.05	5850.09	246.46
95999.92	5700	245.99
95999.95	5600.03	245.85
96000.04	5499.98	245.56
95999.92	5400.03	245.26
95999.97	5300.09	244.93
96000.04	5199.99	244.45
96000.04	5099.97	244.4
96000	4999.93	244.5
96000.01	4900.04	244.87
96000.03	4799.96	245.18
96000.05	4700.03	245.44
95999.99	4599.98	245.91
95999.99	4500.05	246.29
95999.96	4399.97	246.88
95999.98	4300.05	247.26
96000.04	4200.12	247.74
95999.97	4100.05	248.1
95999.99	3999.97	248.59
97250.04	7050.08	248.88
97250.04	7149.99	248.72
97250.07	7249.99	248.09
97250.05	7350.09	247.94
97249.99	7449.99	247.48
97250.01	7549.98	247.15
97249.96	7649.93	246.61
97249.95	7750.03	246.16
97249.94	7850	245.76
97250.01	7949.99	245.46
98250.01	7999.94	244.53
98249.94	7900.06	244.69
98250.01	7800.05	245.06
98249.97	7699.97	245.51
98250.03	7599.99	245.73
98250.04	7499.99	245.65
98249.97	7400.05	245.7
98249.96	7299.99	245.6
98250.05	7199.96	245.27
98250.02	7100.01	245
89496.9	8601	240.31
89496	8700.1	241.43
89495.7	8802.6	242
89496.9	8897.9	242.68
89501.3	8996.4	243.18
89497	9098.2	243.77
89495.8	9199.8	243.84
89498.1	9297.5	243.97
89495.3	9398.4	244.04
89494.5	9496.9	244.31
89498.8	9602.6	244.18
89496.1	9698.6	244.31
89503	9796.4	243.96
89494.4	9897	243.07
89498.6	9995.9	242.3
89499.2	10096	241.56
89999.7	7999.5	238.91
89999.8	8199.2	238.92
90000.2	8400.1	239.17
90000.3	8597.9	239.72
90000.4	8700	240.72
90000.5	8800.1	241.3
90000	8899.6	241.69
90000.4	9000.1	242.05
90000.5	9100.5	242.68
89999.7	9199.8	243.25
90000.2	9299.6	243.49
90000.2	9399	243.75
90000	9499.8	243.59
89999.2	9597.9	243.44
89999.7	9699.8	243.05
89999.4	9800.3	242.92
89999.6	9900.2	242.31
90000.4	10000.8	241.92
89999.7	10100.6	241.18
89999.5	10199.8	240.37
89999.5	10299.3	239.95
89999.8	10499.3	239.11
89999.3	10700.3	238.21
90000.1	10899.6	237.38
89999.9	11100.7	236.48
89999.9	11300.1	235.91
90502.1	1998.9	246.75
90499.3	2098.3	246.93
90502.7	2200.1	246.95
90500.8	2297.2	247.1
90495.8	2401.7	247.44
90500.6	2499.5	247.62
90500.7	2599.9	247.78
90500.2	2700.9	247.85
90501.8	2800.3	247.94
90496.5	2900.5	247.98
90502.6	2999.5	248.04
90497.9	3100.3	248.04
90499.2	3198.7	248
90497.8	3294.1	247.9
90503.3	3395	247.89
90503.7	3499.2	247.79
90499	3600.9	247.53
90502.4	3700.5	247.34
90502.2	3798.3	247.04
90497.9	3898.2	246.51
90505.5	3994.3	245.97
90498.9	4101	245
90499.8	8600.3	239.24
90499.2	8799.3	240.07
90500.8	8894.9	240.76
90501.1	8999.7	241.33
90501.2	9100.3	241.68
90499.8	9199.9	242.05
90500.1	9300	242.39
90500.5	9400.1	242.19
90499.6	9499.5	242.13
90500.2	9600.3	242.33
90499	9703.9	242.5
90499.8	9800.6	242.64
90500.5	9900.8	242.62
90499.8	9999.7	242.14
90499.7	10100	241.16
90500.8	10200	240.32
90997.8	2004.4	246.92
91003.4	2100.2	246.98
91001.8	2201.3	247.16
91003.5	2298.6	247.2
91002	2399	247.3
90997.2	2501	247.42
90999.9	2600.3	247.62
91002.3	2700.7	248.08
90998.6	2804.1	248.19
91001	2900.9	248.17
90997.6	3007.2	248.17
91004	3099.6	248.23
90999	3205.4	248.27
90999.4	3303.7	248.17
90999.3	3399.5	248.01
91001.5	3500.1	247.8
91000.6	3603.4	247.73
90997.1	3699.1	247.45
91000.4	3799.8	247.26
91002.4	3899.9	246.79
91000.9	3999.7	246.4
91003.6	4103	246.14
91000.3	4199.6	245.84
90999.9	4299.9	245.75
90999	4399.3	245.71
91000.3	4600	245.25
90999.4	4799.8	244.84
91000.6	4999.8	244.73
90999.4	5199.3	244.71
91000.5	5400.4	244.46
91000.3	5599.9	244.05
91000.4	5798.9	243.49
90999.9	5999.4	242.77
90999.4	6199.8	242.09
90999	6400	241.66
91000.3	6599.9	241.61
90999.4	6799	241.67
91000.9	7000.3	241.77
91000.9	7200.1	241.87
91000.7	7399.8	241.72
91000.7	7600	241.12
90999.4	7799.1	240.33
90999.2	7999.3	239.84
91000.1	8200.2	239.63
91000.7	8400.1	239.33
90999.6	8599.7	239.27
91000.6	8799.4	239.32
91000.4	8999.7	240.49
91000.5	9099.5	240.79
90999.9	9200	240.91
90999.4	9300.1	240.97
91000.2	9399.6	241.29
90999.6	9499.6	241.24
91000.7	9599.4	241.66
91000.1	9698.8	242.11
90999.7	9800.7	242.24
90999.8	9899.5	241.96
91000.5	10000.3	241.51
90999.4	10100.3	240.96
91001	10200.1	240.32
91000.6	10300.2	239.68
91000.3	10499.2	238.5
91000.3	10700.7	238.46
91000.6	10900.2	237.68
90999.3	11099.8	236.48
91000.4	11300.1	235.75
91498.9	2001.3	247.24
91500.6	2099.5	247.43
91503	2195	247.5
91500.2	2300	247.66
91499.5	2397.8	247.72
91496.8	2498.5	247.79
91500.6	2599.6	248.1
91502.2	2696.6	248.15
91497.5	2801.7	248.29
91497.8	2900.9	248.6
91500.2	2999	248.84
91500	3099.2	248.77
91498.1	3200.7	248.62
91502.8	3296	248.59
91501	3393.6	248.35
91507.8	3495	248
91504.2	3594.1	247.84
91503.6	3693.8	247.54
91499	3797	247.39
91502.1	3896.6	247.17
91503.1	3995.4	246.83
91500.1	4097	246.47
91499.7	9000.6	240.07
91499.4	9100.7	240.22
91500.4	9201.4	240.44
91500	9300.5	240.38
91499.9	9400.6	240.45
91500.2	9500.2	240.52
91499	9600	240.55
91499.9	9699.4	240.58
91499.9	9800	240.82
91499.5	9900	240.99
91500	10000.4	240.9
91500.6	10100.1	240.47
91499.4	10200.1	239.87
91500.4	10300.3	239.65
91699.2	9699.9	240.4
91699.5	9800.4	240.5
91699.7	9900.4	240.93
91700.2	9949.8	240.98
91700.2	10000	240.8
91701.8	10049.6	240.46
91699.9	10100.7	240.35
91699.8	10200.6	239.8
91800.8	9699.5	240.32
91803	9799.7	240.58
91800	9900.7	241.23
91800.7	9950.4	243.2
91801.3	9999.3	240.77
91799.2	10050.4	240.49
91799.6	10100.3	240.28
91800.6	10200.1	239.79
91899.9	9700.3	240.27
91900.5	9800.3	240.44
91899.4	9899.2	241.14
91900.3	9949.4	241.01
91900	9999.7	240.58
91900.2	10049.5	240.45
91899.7	10100.3	240.15
91899.3	10200.6	239.7
91998.8	1999.3	247.25
91997.4	2100.6	247.4
92000.8	2199.8	247.58
92003.7	2302.4	247.72
92003.5	2397.6	247.76
92001.3	2497.4	247.76
91998.5	2596.8	247.89
91999.9	2700.9	248.27
91998.6	2798.7	248.31
92000.4	2897.9	248.3
92000.5	2996.4	248.3
91999.5	3101.6	248.47
91994.9	3198.6	248.48
91999.8	3298.1	248.32
92005.1	3393.6	248.16
91999.2	3496.9	247.98
92000.1	3602.1	247.61
91999.7	3696.6	247.4
92001.1	3798.6	247.18
92001.1	3897.4	246.92
92004	3998	246.62
92001.9	4097.8	246.58
92000.7	4198.5	246.52
92001	4299.3	246.52
91999.9	8000.7	241.07
92000.6	8200.3	240.48
92000	8400.3	240.28
92000.4	8600.2	240.4
91999.9	8799.8	240.76
92000.1	8999.9	240.52
91999.8	9099.7	240.43
92000	9200.3	240.5
91999.9	9300.1	240.72
91999.3	9400.2	240.54
92000.7	9500.4	240.4
92000.7	9599.4	239.93
91999.8	9700.4	239.85
92000	9800.7	240
92000	9900.5	240.26
92000.5	9950	240.38
92000.1	10000.3	240.16
91999.7	10050.3	239.96
92000	10100	239.71
91999.8	10200.9	239.39
92000.6	10300.3	239.09
91999.8	10500.2	238.58
91999.9	10700.5	237.64
92000.7	10900.5	236.61
92000.3	11099.8	236.12
92000.2	11299.8	235.49
92501	1997.2	247.21
92500.9	2097.7	247.35
92500.3	2196.8	247.53
92498.2	2294.4	247.75
92504.2	2395	247.77
92497.8	2497.1	247.81
92505.4	2594.7	248.07
92504.6	2696.1	248.48
92497.7	2800	248.58
92496.4	2899.8	248.5
92502.1	3004.3	248.56
92498.6	3103.2	248.58
92499	3203.1	248.49
92497.7	3295.4	248.37
92503.2	3395.5	248.21
92500.1	3496.1	248.06
92500.8	3594.4	247.84
92501.4	3695.9	247.56
92506	3798.1	247.28
92502.7	3899	246.99
92499.1	3990.7	246.71
92500.4	4098.7	246.51
92505.3	4196.5	246.46
92500.7	4295.3	246.35
92490.4	8997.4	240.9
92499.5	9099.2	240.76
92499.4	9200.1	240.54
92500.2	9299.5	240.4
92500	9399.7	240.26
92500.2	9499.4	240.41
92499.5	9599.4	240.13
92501.5	9699.2	240.79
92499.3	9800.3	239.63
92500	9899.9	239.51
92500.7	9999.4	239.71
92499.9	10099.9	239.75
92500	10200.1	239.49
92499.7	10299.7	239.33
92499.8	10500.1	238.72
92500.6	10699.7	237.84
92499.9	10900.2	236.53
92499.3	11099.6	235.94
92499.8	11299.4	235.37
93002.6	1997.7	247.54
92997.1	2099	247.62
92994.1	2200.4	247.75
92998.5	2296.4	247.83
92997.9	2380.8	247.63
92997.7	2498.9	248.02
92999	2598.1	248.17
92995.6	2697.7	248.5
92997.1	2803.6	248.84
92997.6	2904.5	248.79
93002.2	2992.2	248.64
93002.5	3099.7	248.64
92998.4	3196.7	248.62
93002.1	3301.6	248.74
92997.7	3397.6	248.66
93004.1	3492.5	248.46
93002.3	3599	248.02
93002.1	3696.7	247.86
92999.5	3797.1	247.53
92996.8	3899.7	247.12
93005.5	3996.8	246.93
93029	9150.6	240.51
93028.6	9201.4	240.42
93029.8	9249.1	240.33
93027.7	9302.2	240.07
93029.7	9343.2	240.12
93031.8	9395.8	240.3
93029.8	9425	240.41
93028.4	9450.3	240.58
93027.9	9474.2	240.56
93029.7	9501.5	240.39
93030.9	9549.6	240.13
93030	9599.9	239.93
93501.3	-2003.3	242.98
93498.9	-1905	243.09
93499.6	-1808.9	243.03
93501.1	-1707.5	243.02
93474.8	-1608.4	243.13
93499.6	-1505	242.85
93495.9	-1401	242.37
93508.3	-1301.4	242.2
93502.2	-1200.8	242.07
93503.3	-1001.5	241.82
93514	-801.5	241.71
93501.3	-600.2	241.61
93505	-405.2	241.79
93502.7	-205.1	241.97
93521.4	-2.3	242.19
93502	199.1	242.5
93495	400.7	242.85
93500.1	597.2	243.26
93497.4	794.7	243.96
93502.7	1002.8	244.48
93505	1095.1	244.86
93499.5	1197.1	245.38
93500.3	1298.7	245.76
93500.6	1398.4	246.05
93499.8	1498	246.34
93497	1599.7	246.65
93502.1	1697.2	246.88
93504.2	1797.3	247.16
93494.9	1897.1	247.34
93497.4	1998.4	247.55
93498	2098.4	247.62
93503.7	2199.1	247.9
93498.5	2297.4	248.03
93499.7	2399	248.13
93499.2	2502.3	248.25
93507.5	2597.4	248.23
93501.6	2698.9	248.34
93504.5	2798	248.8
93488.1	2904.7	248.84
93496.9	3000.1	248.73
93505	3099.3	248.77
93503.8	3196.4	248.72
93505.9	3295.7	248.84
93504.7	3395.9	248.7
93508.6	3496.7	248.47
93492.7	3591.3	248.29
93503.1	3696.7	248.02
93499.7	3797.7	247.55
93498.7	3897.4	247.46
93505.4	3996	247.09
94000.1	1998.7	247.56
93996.9	2100.4	247.75
93995	2202.6	248.04
94000.1	2297.7	247.97
93997.9	2394.2	248.33
94002.9	2499.6	248.46
94005.1	2599	248.62
93991.4	2695.4	248.56
94004.1	2800.6	248.76
93994.2	2899.4	249.04
94000	2997.6	248.75
93997.1	3100.1	248.92
94018	3196.8	248.94
93995	3306.4	248.93
94035.7	3401.5	248.87
93995.4	3497.3	248.71
93998.6	3599.9	248.59
94001.7	3700.5	248.21
93992.8	3799.7	247.83
94003.6	3900.7	247.54
94002.1	3999.3	247.02
94499.8	-2003.6	243.49
94500.6	-1902.9	243.47
94483.5	-1802.2	243.55
94501.1	-1702.2	243.52
94502.6	-1594.9	243.77
94500.4	-1501.3	243.4
94497.1	-1401.8	243.51
94497.8	-1302.1	243.24
94501.2	-1201.4	242.88
94504.2	-1104.5	242.68
94505	-1003.8	242.62
94508.1	-803.2	242.52
94509.1	-603.1	242.49
94499.6	-403.9	242.46
94506.3	-204	242.89
94504.2	-2.9	242.39
94505.4	195.9	242.98
94502.1	396	243.42
94500.4	592.3	244.02
94508	695.8	244.62
94499.6	792.8	245.14
94500.4	892.9	245.58
94503.2	996.6	245.68
94502.7	1096.3	245.86
94505.2	1198.5	245.98
94499.3	1297.2	246.04
94496.6	1397.3	246.2
94500.3	1497.7	246.37
94504.7	1597.9	246.6
94511.5	1699.5	246.85
94503.4	1799.2	247.14
94501.3	1897.2	247.31
94503.1	2000.5	247.42
94502	2097.8	247.65
94498.4	2196.7	247.9
94500	2296.6	248.11
94499.5	2396.4	248.22
94500.1	2497.3	248.29
94498.6	2604.6	248.41
94504.5	2697	248.59
94505.3	2793.6	248.88
94499.1	2897.1	249.09
94503.6	2997.1	248.95
94500.8	3098.1	248.84
94507.8	3197.3	248.77
94502.9	3299.1	248.7
94503.9	3400.7	248.74
94504	3500.7	248.61
94501.5	3597.1	248.52
94494	3697.2	248.4
94504.6	3798.9	248.08
94497	3902.1	247.74
94500.2	4002.7	247.16
94995.4	-1997.6	244.01
95001.2	-1907.9	244.06
94998.9	-1801.5	244.07
94995.6	-1701.4	243.97
94995.8	-1606.6	244.13
94999.1	-1498.2	244.14
95001.1	-1401.1	244.11
94998.1	-1300.4	244.08
95000.7	-1197.3	244.1
95001.6	-1103.4	244.26
94995.8	-999.1	244
95001.1	-900	243.62
94996.9	-794.1	243.11
95005	-601.3	243.25
95000.2	-398.7	243.23
95000.4	-202	243.41
95001	-2.4	243.6
95002	196.1	243.9
94998.7	399.5	244.43
94996.6	500	244.84
94997.2	601.7	245.3
94997.3	698.5	245.7
95000.2	796.7	245.87
94998.6	898.6	245.93
95003.6	997.8	246.07
94996.7	1094.1	246.15
95002.1	1198.3	246.18
94999.7	1299.8	246.46
94996.2	1399.5	246.65
95002.9	1499	246.9
95000.8	1604.9	247.07
95113.5	-4.6	243.85
95203.9	-2.8	244.16
95301.9	-4.4	244.57
95402.3	-6	244.87
95600.6	-2.9	245.92
95705	-5.4	246.05
95802	-2.9	246.17
95901.2	-2.3	246.2
96102.9	0.1	246.33
96200.4	-2.1	246.39
96300.8	-4	246.29
96399.4	-6.1	246.37
95502.4	-1502.8	244.58
95496	-1397.2	244.56
95504.6	-1304.2	244.68
95502.6	-1205.3	244.67
95499.2	-1103.8	244.69
95497.9	-903.2	244.93
95499.4	-804.5	245.28
95499.7	-701.6	245.52
95498.6	-604.7	245.12
95497.7	-498.5	244.97
95501.8	-402.6	245.04
95503.2	-305.3	245
95502.9	-204.9	245.02
95499.4	-101.4	245.41
95500.3	-4.3	245.45
95500.9	94.4	245.63
95491.2	196.1	245.68
95501.2	301.8	245.8
95501.2	397.3	245.81
95503.9	497.2	245.91
95498.9	597	246.13
95500.8	693.5	246.28
95500.5	794.4	246.23
95500.6	894.6	246.19
95503.6	994.1	246.36
95502.3	1094.6	246.47
95501.5	1194.8	246.57
95502	1295.4	246.63
95505.1	1397.2	246.84
95501.6	1494.7	246.91
95500.8	1595.6	246.95
95501	1694.6	247.12
95503.3	1798.4	247.28
95501.6	1898.3	247.54
95497.6	1996.1	247.76
95504.9	2093.6	247.89
95501.6	2194.7	248.08
95502.1	2293.6	248.27
95499.6	2399.7	248.41
95500.6	2501	248.52
95499.6	2600.9	248.74
95499.4	2700.4	249.06
95499	2800.2	249.31
95503.6	2895.4	249.29
95495.3	2999	249.69
95501.1	3097.9	248.99
95502.2	3195.9	248.84
95996.1	-1503.1	244.56
96001	-1400.5	244.66
95999.3	-1304.6	244.79
95997.9	-1195	244.96
95999.8	-1100.8	245.06
95999.6	-1000.6	245.28
96002.1	-903.2	245.5
96003.1	-802.6	245.18
96001.3	-703.5	245.56
96002.7	-605	245.73
96001.5	-503.8	245.92
96002.8	-404.6	246.03
96001.9	-303.7	246.19
96001.6	-205.5	246.21
96001.3	-103.5	246.2
96001.4	-2.7	246.25
96002.1	95.8	246.14
95994.1	197	246.2
95991.2	298.2	246.32
96000.3	396.4	246.38
95999.4	495.8	246.47
96000.8	596.1	246.48
96004.1	697	246.5
96002.4	798.2	246.55
95999.8	898.5	246.69
96000.7	999.3	246.8
106506.5	2106.9	245.07
106502.5	2198.6	245.15
106501.4	2297	245.28
106502.2	2397.4	245.63
106503.6	2497.5	245.9
106503.3	2597.9	245.81
106504.1	2699.3	245.67
106503.7	2798.3	245.71
106500.5	2897.7	245.81
106502.6	2996	246.1
106504.1	3096.9	246.28
106503.9	3195	246.56
106503.2	3295.5	246.76
106504.1	3397.5	246.98
106501	3496	247.19
106502.9	3597.3	247.32
106500.3	3695.9	247.41
106999.7	2098.1	244.02
106998.9	2200.1	244.37
106998.5	2300.2	244.58
107003.4	2396.3	244.56
107004.9	2499.4	244.9
106996.6	2597.3	245.43
106999.7	2700.1	245.69
107002.6	2796.4	245.94
107001.3	2895	246.41
106999.3	2996.2	246.69
107001.5	3100.5	246.99
107005	3197.9	247.15
106999.6	3304.5	247.33
107002	3399.8	247.59
106998.5	3499.9	247.94
106998.3	3600	247.88
107001.8	3696.4	247.84
106999.7	3800.4	247.77
106997.8	3900.3	247.74
106997.9	3999	247.56
106998.9	4100.1	247.56
107496.8	2402.5	243.53
107498	2491.9	243.86
107497.6	2598.8	244.32
107501.3	2698.4	244.85
107500.2	2799.2	245.41
107503.4	2896.9	246.05
107494.7	2998.9	246.27
107503.3	3099.6	246.51
107496.1	3196.5	246.84
107495.2	3296.5	247.02
107500.4	3395.7	247.63
107499.6	3500.4	247.81
107506.2	3602.9	247.83
107501.2	3695.4	247.92
107501.7	3801.6	247.9
107497	3902.7	247.68
107501.2	4000.2	247.22
107496.5	4099.1	247.1
108003.1	2402.5	242.7
108006	2504.9	243.02
107997.4	2607.6	243.44
107996.3	2695.5	243.76
107997.6	2799.3	244.22
108003.1	2892.8	244.96
108003.8	2996.4	246.04
107999.9	3092.1	246.63
108002.8	3205.6	247.28
108003.7	3295.8	247.15
107996.8	3406.9	247.36
107992.8	3494	247.08
107996.8	3602.3	247.16
107997.5	3698.8	247.05
107998	3800.4	247.05
107998.4	3905.9	247.08
107998.3	3996.3	247.03
107995.6	4100.7	247.01
108499.7	2396.7	241.41
108494.6	2496.8	241.56
108499.7	2594.5	241.75
108501.2	2701.5	241.89
108503.1	2794.6	242.23
108497.2	2894.5	242.83
108497.1	2994.7	243.68
108507.1	3095.4	244.5
108501.5	3203.9	245.55
108497.5	3299.8	246.04
108500.5	3401.7	246.25
108496.2	3495.4	246.47
108494.2	3606.5	246.76
108501.6	3700.5	246.7
108496.1	3802.2	246.79
108498.4	3900.4	246.79
108494.9	4000.5	246.8
108495.4	4098.7	246.64
109003	2394	240.27
109000.5	2500.3	240.4
108998.6	2595.5	240.55
108995.4	2699.3	240.81
109000.8	2800.8	241.06
108999.7	2897.9	241.34
109000.6	2998.9	241.7
108995.3	3098.8	242.08
109001.4	3197.9	242.51
108999.9	3298.7	242.99
109002.3	3397.5	243.36
108999.1	3498.9	243.67
109006.8	3599.5	244.22
108998.8	3698.3	244.85
109004.4	3798.3	245.75
109001.4	3906.1	245.81
108992.1	4001.3	245.71
108996	4098.9	245.7
109497.1	2396	240.17
109506.9	2497.6	240.39
109504.3	2596.2	240.6
109491.7	2701.5	240.86
109496.1	2803.9	241.1
109503.4	2902.1	241.39
109497.3	2993.8	241.66
109497.2	3097.3	241.9
109501.3	3201	242.09
109497.2	3294.9	242.27
109494.5	3397.4	242.52
109498.1	3507.9	242.79
109496.7	3598.6	243.03
109501.7	3698.5	243.34
109497.7	3795.9	243.69
109498.6	3898.9	243.98
109502.5	3997.1	244.27
109502	4098.9	244.55
109996.3	2397.9	239.33
110003	2496.1	239.43
110005	2605.1	239.55
109993.1	2695.4	239.78
110003.1	2799.6	239.94
109991	2895.4	240.23
109997.7	2998.6	240.5
110004.5	3098.6	240.76
110003.9	3207.2	241.06
110003.4	3291.6	241.29
109994.4	3394.9	241.66
110001.1	3496.9	241.95
109999.4	3596.4	242.29
110004.2	3691.3	242.45
109979.7	3773	242.72
110006.8	3891.9	242.93
109982.4	3987.1	243.21
109996.5	4102.1	243.51
109998.8	5598.5	244.95
109995.8	5699.2	244.75
109998.9	5795	244.55
110005.9	5896.5	244.42
109993.3	6005	244.46
110006	6098.4	244.36
109999.3	6196.6	244.51
109993.7	6298.9	244.22
109995.9	6402.5	244.02
110005.2	6501.4	243.88
110006.9	6594.5	243.5
110004.8	6698	243.14
110000.1	6796.4	242.72
110000.3	6894.4	242.53
110003.4	6995.2	242.13
109996.4	7094.3	241.86
110000.7	7194.9	241.66
109995.8	7307	240.29
110476.8	5833.1	244.16
110496.2	5902	244.24
110504.3	6007.9	244.64
110499	6099.5	244.82
110507.1	6196.9	244.6
110494	6298.8	244.45
110496.1	6398.2	244.4
110503.5	6500	244.25
110505.2	6597.2	243.98
110499.6	6702.8	243.57
110502	6802.5	243.38
110502.6	6898.2	243.13
110495.9	6999.5	242.9
110506.4	7102.9	242.73
110501.2	7196.5	242.26
110502.4	7304.4	241.82
111003	5599	243.52
110993.4	5700.4	243.51
111001.7	5798.1	243.36
110997.7	5894.4	244.37
110993.9	6000.4	244.11
104997.3	1999.2	246.5
105001.4	2197.7	246.94
104999.9	2400	247.08
105001.3	2598.6	246.31
104999.7	2798	246.57
104999.9	2998.7	247.39
105005.5	3202.3	247.11
104949.8	3403.4	246.31
104996	3594.4	245.76
105000.6	3798.9	244.83
104997.6	3997	243.9
105001.1	4197.9	243.12
104999.7	4392.7	242.41
104999.1	4598.4	241.84
104996.6	4800.1	241.37
105001.1	5000.8	241.02
104998.4	5198	240.67
104991.1	5400.1	240.2
104998.1	5597.5	239.66
104996.1	5797.4	238.93
105000.6	5996	238.07
103104.7	2002.7	245.69
103103.7	2204.7	245.76
103107.7	2401.8	245.09
103101.3	2602.2	244.61
103104.2	2800.4	244.03
103104	2998.9	243.65
103104.1	3197.6	243.5
103103.6	3401.1	243.35
103166.9	3601.8	243.34
103107.5	3798	242.83
103103.5	3997.8	242.23
103103.9	4196.5	241.66
103103.3	4396.5	241.05
103102.3	4598.6	240.41
103103	4799.3	239.73
103102.8	4998.9	239.12
103099.3	5198.1	238.56
103100.7	5397.8	238.08
103103.6	5597	237.64
102998	5797.7	236.7
102999.6	5997.3	236.27
103000.2	6197.6	235.89
102999.7	6398.6	235.58
103001.3	6598.1	235.48
102999.4	6794.4	235.3
102999.4	6994.3	235.23
103002.1	7201.3	235.09
102997.2	7393.5	234.95
92183.2	1804.7	246.9
92074.5	1592.6	246.43
92047.8	1389.9	245.59
91959.3	1197.6	244.78
91906.9	994.1	243.73
91570.5	500.8	242.1
91396.3	-21.1	240.79
91096.8	-526.3	239.99
90937.1	-1012.1	239.95
90979.7	-1214.7	240.24
90928.6	-1418.7	240.91
90821.6	-1610	241.54
90739.2	-1809.4	241.31
90395.4	-1536.1	240.95
90095.8	-984.1	239.39
89636	-502.7	239.75
89492.2	-11.7	240.63
90676.4	-1966.9	241.28
90963.4	-2506.5	241.68
91208.5	-2966	241.85
91527.3	-3503.6	242.11
91881.6	-4004.6	241.79
92491.1	-3498.5	242.61
92992.4	-3031.3	242.75
93405.6	-2520	243.08
93594.2	-2388.3	243.24
93806.7	-2177.6	243.19
94009.9	-1931.6	243.09
96502.4	-659.8	245.55
97025.1	-738.6	245.08
97503.1	-952.6	244.3
98028	-1224.6	243.16
98022.2	-1689.9	242.19
97519.2	-1769.9	243.31
97023	-2187	243.64
96865.6	-2498.4	243.24
96800.3	-2984.7	242.31
96743.8	-3494.9	241.48
96620.3	-3997.6	240.33
96866.8	-1495.3	244.54
96488.1	-999.6	245.21
96615.2	-19	246.19
96808.7	30	246.08
96906.2	217.6	246.32
97206.3	233.5	246.13
97404.8	302.5	246.18
97603.2	364.8	245.95
97798.2	430.8	245.95
98004.8	479.4	245.79
98200.8	522.3	245.34
98403.8	614.6	245.26
98603	731.9	245.04
98815.1	913.6	245.08
98996.4	1043.2	244.56
98988	1237.9	241.72
99020.2	1406.9	244.64
99043.4	1607.2	244.67
98991.2	1799.7	244.69
98995.3	1999.7	244.61
99153.7	2200	244.3
99192.9	2404	243.96
99223.4	2601.1	243.81
99215.7	2803.6	243.66
99199.9	3003.6	243.75
99200.4	3202.1	243.71
99121.8	3401.2	244.16
99488.5	-383	243.48
99000.8	-486.3	243.02
100004.9	-118.6	244.55
100507.5	538.7	244.83
101006.2	907.2	245.04
101505	1218.5	245.29
102012.2	1094.3	245.38
102507.3	1074.7	245.31
103012	1014.1	245.31
103505.2	924.1	245.01
104014.1	841.7	244.85
104505.2	810.3	244.5
104974.1	820.2	244.12
104869.6	485.9	244.09
104695.5	32.7	243.34
105296.6	1517.4	245.45
105565.5	2003.4	246.67
105662.7	2253.6	246.72
105783.9	2508.9	246.74
105914	2756.2	246.22
105998	3013.8	246.45
105996.6	3269.8	246.35
105944.3	3512.7	245.66
105969.7	3748	245.08
105785.1	4006.7	244.32
111020.4	6196	243.96
111074.8	6420.4	244.06
111112.6	6597.5	243.66
111128.5	6802.5	243.53
111163.5	6996.9	242.79
111630.6	7430.5	242.17
111939.1	7198	242.44
112061.4	6989	243.5
112137.2	6792	243.85
112397	6814.2	244.11
112605.1	6776.8	244.3
112805.4	6718.7	244.12
113000.9	6695.6	244.33
113203.3	6701.9	243.92
113399.9	6559.3	243.32
113597.4	6292.1	244.25
113520.6	6168.4	245.08
113393.1	6246.8	244.59
113201.2	6299.5	244.47
112999.8	6289.3	243.64
112797.5	6234.3	243.57
112599	6185.4	243.5
112397.5	6093.6	243.57
112186.7	5993.4	243.35
111993.5	5944.3	243.29
111795.8	5896.1	243.35
111594	5888.2	243.49
111408	5865.7	243.63
111428.6	5995.3	244.22
111536.4	6203.1	244.32
111593.6	6397.4	244.29
111834.3	6577.7	244.28
110847.8	1503.4	237.4
110918.6	1749.5	237.34
110935.4	1996.3	237.47
110940.5	2244.8	237.7
110929.2	2498.5	238.28
110948.5	2755.6	238.88
110937.5	3004.9	239.52
110949.4	3248.5	240.44
110880.7	3495.3	241.1
110892.8	3749.5	241.85
111102.5	4071.9	242.74
110997.8	4311.6	243.18
110060	4220.8	243.57
110020.4	4499.7	244.39
110009.6	4755.2	244.7
109992.8	5002.7	244.83
110008.2	5249.7	245.19
