Filename,x,y,Base
AGAP_BAS_Grav_grid,3358328.901914,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358339.759997,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358350.437191,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358361.034585,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358371.580211,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358382.141219,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358392.771463,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358403.467682,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358414.223504,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358425.029514,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358435.919871,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358446.889108,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358457.99927,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358469.258053,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358480.597353,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358491.92407,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358503.220866,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358514.542633,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358525.903479,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358537.331261,982285.65214,981970.73
AGAP_BAS_Grav_grid,3358548.8992,982285.65214,981970.73
AGAP_BAS_Grav_grid,3357937.453375,982223.496304,981970.73
AGAP_BAS_Grav_grid,3357950.836562,982223.496304,981970.73
AGAP_BAS_Grav_grid,3357964.433063,982223.496304,981970.73
AGAP_BAS_Grav_grid,3357978.231504,982223.496304,981970.73
AGAP_BAS_Grav_grid,3357992.249051,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358006.484629,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358020.948488,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358035.611123,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358050.45022,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358065.486537,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358080.766138,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358096.271515,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358111.956831,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358127.810727,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358143.803868,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358159.888754,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358175.947773,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358191.909156,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358207.710778,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358223.26713,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358238.436329,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358253.133232,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358267.293975,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358280.846046,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358293.729076,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358305.965269,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358317.675471,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358328.901914,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358339.759997,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358350.437191,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358361.034585,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358371.580211,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358382.141219,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358392.771463,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358403.467682,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358414.223504,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358425.029514,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358435.919871,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358446.889108,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358457.99927,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358469.258053,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358480.597353,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358491.92407,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358503.220866,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358514.542633,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358525.903479,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358537.331261,982223.496304,981970.73
AGAP_BAS_Grav_grid,3358548.8992,982223.496304,981970.73
AGAP_BAS_Grav_grid,3357937.453375,982161.385673,981970.73
AGAP_BAS_Grav_grid,3357950.836562,982161.385673,981970.73
AGAP_BAS_Grav_grid,3357964.433063,982161.385673,981970.73
AGAP_BAS_Grav_grid,3357978.231504,982161.385673,981970.73
AGAP_BAS_Grav_grid,3357992.249051,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358006.484629,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358020.948488,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358035.611123,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358050.45022,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358065.486537,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358080.766138,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358096.271515,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358111.956831,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358127.810727,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358143.803868,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358159.888754,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358175.947773,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358191.909156,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358207.710778,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358223.26713,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358238.436329,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358253.133232,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358267.293975,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358280.846046,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358293.729076,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358305.965269,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358317.675471,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358328.901914,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358339.759997,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358350.437191,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358361.034585,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358371.580211,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358382.141219,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358392.771463,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358403.467682,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358414.223504,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358425.029514,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358435.919871,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358446.889108,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358457.99927,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358469.258053,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358480.597353,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358491.92407,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358503.220866,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358514.542633,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358525.903479,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358537.331261,982161.385673,981970.73
AGAP_BAS_Grav_grid,3358548.8992,982161.385673,981970.73
AGAP_BAS_Grav_grid,3357937.453375,982099.312453,981970.73
AGAP_BAS_Grav_grid,3357950.836562,982099.312453,981970.73
AGAP_BAS_Grav_grid,3357964.433063,982099.312453,981970.73
AGAP_BAS_Grav_grid,3357978.231504,982099.312453,981970.73
AGAP_BAS_Grav_grid,3357992.249051,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358006.484629,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358020.948488,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358035.611123,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358050.45022,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358065.486537,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358080.766138,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358096.271515,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358111.956831,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358127.810727,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358143.803868,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358159.888754,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358175.947773,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358191.909156,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358207.710778,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358223.26713,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358238.436329,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358253.133232,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358267.293975,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358280.846046,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358293.729076,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358305.965269,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358317.675471,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358328.901914,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358339.759997,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358350.437191,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358361.034585,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358371.580211,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358382.141219,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358392.771463,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358403.467682,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358414.223504,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358425.029514,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358435.919871,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358446.889108,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358457.99927,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358469.258053,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358480.597353,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358491.92407,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358503.220866,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358514.542633,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358525.903479,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358537.331261,982099.312453,981970.73
AGAP_BAS_Grav_grid,3358548.8992,982099.312453,981970.73
AGAP_BAS_Grav_grid,3357937.453375,982037.274395,981970.73
AGAP_BAS_Grav_grid,3357950.836562,982037.274395,981970.73
AGAP_BAS_Grav_grid,3357964.433063,982037.274395,981970.73
AGAP_BAS_Grav_grid,3357978.231504,982037.274395,981970.73
AGAP_BAS_Grav_grid,3357992.249051,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358006.484629,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358020.948488,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358035.611123,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358050.45022,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358065.486537,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358080.766138,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358096.271515,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358111.956831,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358127.810727,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358143.803868,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358159.888754,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358175.947773,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358191.909156,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358207.710778,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358223.26713,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358238.436329,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358253.133232,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358267.293975,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358280.846046,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358293.729076,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358305.965269,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358317.675471,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358328.901914,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358339.759997,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358350.437191,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358361.034585,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358371.580211,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358382.141219,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358392.771463,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358403.467682,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358414.223504,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358425.029514,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358435.919871,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358446.889108,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358457.99927,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358469.258053,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358480.597353,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358491.92407,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358503.220866,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358514.542633,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358525.903479,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358537.331261,982037.274395,981970.73
AGAP_BAS_Grav_grid,3358548.8992,982037.274395,981970.73
AGAP_BAS_Grav_grid,3357937.453375,981975.256316,981970.73
AGAP_BAS_Grav_grid,3357950.836562,981975.256316,981970.73
AGAP_BAS_Grav_grid,3357964.433063,981975.256316,981970.73
AGAP_BAS_Grav_grid,3357978.231504,981975.256316,981970.73
AGAP_BAS_Grav_grid,3357992.249051,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358006.484629,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358020.948488,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358035.611123,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358050.45022,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358065.486537,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358080.766138,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358096.271515,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358111.956831,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358127.810727,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358143.803868,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358159.888754,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358175.947773,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358191.909156,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358207.710778,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358223.26713,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358238.436329,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358253.133232,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358267.293975,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358280.846046,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358293.729076,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358305.965269,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358317.675471,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358328.901914,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358339.759997,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358350.437191,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358361.034585,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358371.580211,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358382.141219,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358392.771463,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358403.467682,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358414.223504,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358425.029514,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358435.919871,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358446.889108,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358457.99927,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358469.258053,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358480.597353,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358491.92407,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358503.220866,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358514.542633,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358525.903479,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358537.331261,981975.256316,981970.73
AGAP_BAS_Grav_grid,3358548.8992,981975.256316,981970.73
AGAP_BAS_Grav_grid,3357937.453375,981913.250733,981970.73
AGAP_BAS_Grav_grid,3357950.836562,981913.250733,981970.73
AGAP_BAS_Grav_grid,3357964.433063,981913.250733,981970.73
AGAP_BAS_Grav_grid,3357978.231504,981913.250733,981970.73
AGAP_BAS_Grav_grid,3357992.249051,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358006.484629,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358020.948488,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358035.611123,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358050.45022,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358065.486537,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358080.766138,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358096.271515,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358111.956831,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358127.810727,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358143.803868,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358159.888754,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358175.947773,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358191.909156,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358207.710778,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358223.26713,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358238.436329,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358253.133232,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358267.293975,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358280.846046,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358293.729076,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358305.965269,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358317.675471,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358328.901914,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358339.759997,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358350.437191,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358361.034585,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358371.580211,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358382.141219,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358392.771463,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358403.467682,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358414.223504,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358425.029514,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358435.919871,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358446.889108,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358457.99927,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358469.258053,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358480.597353,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358491.92407,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358503.220866,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358514.542633,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358525.903479,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358537.331261,981913.250733,981970.73
AGAP_BAS_Grav_grid,3358548.8992,981913.250733,981970.73
AGAP_BAS_Grav_grid,3357937.453375,981851.243015,981970.73
AGAP_BAS_Grav_grid,3357950.836562,981851.243015,981970.73
AGAP_BAS_Grav_grid,3357964.433063,981851.243015,981970.73
AGAP_BAS_Grav_grid,3357978.231504,981851.243015,981970.73
AGAP_BAS_Grav_grid,3357992.249051,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358006.484629,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358020.948488,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358035.611123,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358050.45022,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358065.486537,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358080.766138,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358096.271515,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358111.956831,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358127.810727,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358143.803868,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358159.888754,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358175.947773,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358191.909156,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358207.710778,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358223.26713,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358238.436329,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358253.133232,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358267.293975,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358280.846046,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358293.729076,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358305.965269,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358317.675471,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358328.901914,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358339.759997,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358350.437191,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358361.034585,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358371.580211,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358382.141219,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358392.771463,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358403.467682,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358414.223504,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358425.029514,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358435.919871,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358446.889108,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358457.99927,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358469.258053,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358480.597353,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358491.92407,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358503.220866,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358514.542633,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358525.903479,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358537.331261,981851.243015,981970.73
AGAP_BAS_Grav_grid,3358548.8992,981851.243015,981970.73
AGAP_BAS_Grav_grid,3357937.453375,981789.227615,981970.73
AGAP_BAS_Grav_grid,3357950.836562,981789.227615,981970.73
AGAP_BAS_Grav_grid,3357964.433063,981789.227615,981970.73
AGAP_BAS_Grav_grid,3357978.231504,981789.227615,981970.73
AGAP_BAS_Grav_grid,3357992.249051,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358006.484629,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358020.948488,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358035.611123,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358050.45022,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358065.486537,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358080.766138,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358096.271515,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358111.956831,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358127.810727,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358143.803868,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358159.888754,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358175.947773,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358191.909156,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358207.710778,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358223.26713,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358238.436329,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358253.133232,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358267.293975,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358280.846046,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358293.729076,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358305.965269,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358317.675471,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358328.901914,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358339.759997,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358350.437191,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358361.034585,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358371.580211,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358382.141219,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358392.771463,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358403.467682,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358414.223504,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358425.029514,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358435.919871,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358446.889108,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358457.99927,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358469.258053,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358480.597353,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358491.92407,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358503.220866,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358514.542633,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358525.903479,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358537.331261,981789.227615,981970.73
AGAP_BAS_Grav_grid,3358548.8992,981789.227615,981970.73
AGAP_BAS_Grav_grid,3357937.453375,981727.204478,981970.73
AGAP_BAS_Grav_grid,3357950.836562,981727.204478,981970.73
AGAP_BAS_Grav_grid,3357964.433063,981727.204478,981970.73
AGAP_BAS_Grav_grid,3357978.231504,981727.204478,981970.73
AGAP_BAS_Grav_grid,3357992.249051,981727.204478,981970.73
AGAP_BAS_Grav_grid,3358006.484629,981727.204478,981970.73
